frame,id1,id2,id3,id4,id5,id6,id7,id8,id9,id10,id11,id12,id13,id14,id15,id16,id17,id18,id19,id20,id21,id22,id23,id24,id25,id26,id27,id28,id29,id30,id31,id32,id33,id34,id35,id36,id37,id38,id39,id40,id41,id42,id43,id44,id45,id46,id47,id48,id49,id50,id51,id52,id53,id54,id55,id56,id57,id58,id59,id60,id61,id62,id63,id64,id65,id66,id67,id68,id69,id70,id71,id72,id75,id80,id81,id82,id83,id85,id86,id87,id101,id105,id109,id111,id115,id118,id119,id120,id124,id127,id134,id137,id140,id144,id145,id146,id147,id150,id152,id153,id154,id158,id159,id166,id167,id171,id172,id173,id176,id177,id179,id185,id188,id190,id198,id200,id201,id203,id211,id212,id215,id216,id217,id218,id219,id221,id228,id229,id230,id233,id236,id242,id249,id253,id255,id258,id262,id264,id268
164,,,,,"(465.65, 264.73)",,,,,,,,,"(455.70, 363.11)",,"(602.47, 49.49)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(553.60, 112.92)",,,,,,,,,,,,,,,,,,,,,,"(581.58, 9.51)",,,,,,"(688.62, 242.66)",,,,,,,,,,,"(329.78, 221.83)",,,,,"(51.88, 145.24)","(465.89, 134.43)",,,,,"(725.29, 97.48)",,,"(350.51, 11.67)",,,,,"(618.04, 29.42)",,,,"(436.87, 322.33)",,,,,"(158.56, 62.50)",,"(287.10, 355.39)","(208.77, 106.90)",,"(459.25, 78.76)","(44.04, 19.83)","(289.85, 368.73)",,"(38.08, 13.99)",,,,,,,,,,,,,,,,
165,,,,,"(465.11, 262.35)",,,,,,,,,"(455.86, 363.12)",,"(600.00, 48.49)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(553.67, 112.86)",,,,,,,,,,,,,,,,,,,,,,"(582.92, 6.07)",,,,,,"(687.51, 241.80)",,,,,,,,,,,"(329.80, 220.93)",,,,,"(50.47, 142.76)","(466.60, 131.84)",,,,,"(727.54, 97.84)",,,"(350.72, 9.06)",,,,,"(618.87, 27.38)",,,,"(436.95, 322.30)",,,,,"(160.42, 60.87)",,"(286.91, 355.57)","(207.91, 102.86)",,"(457.34, 76.82)","(43.98, 17.82)","(289.74, 368.69)",,"(37.78, 14.01)",,"(345.88, 361.19)",,,,,,,,,,,,,,
166,,,,,"(464.64, 260.74)",,,,,,,,,"(457.39, 362.75)",,"(596.85, 47.60)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(553.65, 113.01)",,,,,,,,,,,,,,,,,,,,,,"(584.16, 3.92)",,,,,,"(686.10, 240.90)",,,,,,,,,,,"(329.81, 220.07)",,,,,"(48.69, 140.10)","(467.77, 129.76)",,,,,"(729.91, 98.87)",,,"(350.36, 6.53)",,,,,,,,,"(436.90, 322.34)",,,,,"(162.63, 58.69)",,"(286.90, 355.62)","(206.87, 99.17)",,"(456.26, 75.01)","(44.78, 15.88)","(289.69, 368.53)",,"(37.56, 13.97)","(335.20, 362.74)","(345.57, 361.05)",,,,,,,,,,,,,,
167,,,,,"(463.52, 258.53)",,,,,,,,,"(458.87, 363.76)",,"(593.90, 45.65)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(553.74, 112.99)",,,,,,,,,,,,,,,,,,,,,,"(585.17, 2.19)",,,,,,"(684.83, 239.83)",,,,,,,,,,,"(330.27, 219.25)",,,,,"(47.04, 137.29)","(468.65, 128.68)",,,,,"(732.19, 99.79)",,,"(350.48, 4.46)",,,,,,,,,"(436.92, 322.62)",,,,,"(163.91, 56.53)",,"(287.03, 355.73)","(205.72, 95.12)",,"(455.07, 73.83)","(46.17, 14.38)","(289.82, 368.22)",,"(37.34, 14.23)","(335.23, 362.52)","(345.38, 361.09)",,,,,,,,,,,,,,
168,,,,,"(463.38, 255.91)",,,,,,,,,"(459.18, 363.90)",,"(591.67, 44.34)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(553.84, 113.02)",,,,,,,,,,,,,,,,,,,,,,"(585.67, 1.04)",,,,,,"(683.48, 240.01)",,,,,,,,,,,"(330.89, 218.28)",,,,,"(45.73, 134.65)","(469.57, 127.64)",,,,,"(734.68, 100.24)",,,"(350.51, 2.69)",,,,,,,,,"(436.90, 322.66)",,,,,"(165.21, 54.73)",,"(286.99, 355.73)","(204.61, 91.06)",,"(453.89, 72.49)","(47.04, 12.26)","(289.69, 368.18)",,"(38.35, 14.25)","(335.11, 362.54)","(345.33, 361.14)",,,,,,,,,,,,,,
169,,,,,"(462.96, 253.81)",,,,,,,,,"(459.61, 363.95)",,"(588.57, 42.90)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(553.91, 113.10)",,,,,,,,,,,,,,,,,,,,,,,,,,,,"(682.86, 241.95)",,,,,,,,,,,"(331.23, 217.79)",,,,,"(44.33, 132.02)","(469.73, 127.43)",,,,,"(737.21, 100.99)","(159.99, 348.91)",,"(350.68, 2.29)",,,,,,,,,"(436.86, 322.80)",,,,,"(166.37, 53.25)",,"(287.01, 355.78)","(203.27, 87.38)",,"(453.09, 71.57)","(47.15, 10.37)","(289.64, 368.19)",,"(38.52, 14.04)","(335.28, 362.80)","(345.33, 361.10)",,"(293.29, 350.14)",,,,,,,,,,,,
170,,,,,"(461.88, 250.96)",,,,,,,,,"(459.80, 363.89)",,"(585.92, 41.38)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(554.00, 113.14)",,,,,,,,,,,,,,,,,,,,,,,,,,,,"(681.73, 243.08)",,,,,,,,,,,"(331.72, 216.79)",,,,,"(43.11, 129.40)","(469.80, 127.41)",,,,,"(738.86, 101.81)","(159.53, 346.96)",,"(351.00, 1.33)",,,,,,,,,"(436.87, 322.89)",,,,,"(167.79, 51.79)",,"(287.00, 355.78)","(201.79, 83.48)",,"(452.38, 70.76)","(46.91, 8.47)","(289.66, 367.89)",,"(38.99, 13.06)","(334.20, 363.06)","(345.27, 361.08)",,"(293.36, 350.18)",,,,,,,,,,,,
171,,,,,"(461.55, 248.23)",,,,,,,,,"(459.97, 363.96)",,"(583.08, 40.03)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(553.98, 113.22)",,,,,,,,,,,,,,,,,,,,,,,,,,,,"(680.58, 244.71)",,,,,,,,,,,"(331.94, 216.13)",,,,,"(41.74, 126.60)","(469.79, 127.44)",,,,,"(741.16, 102.11)","(159.01, 344.44)",,,,,,,,,,,"(436.88, 322.94)",,,,,"(168.32, 50.22)",,"(287.02, 355.86)",,,"(451.84, 70.76)","(46.85, 6.38)","(289.51, 367.81)",,"(39.50, 12.31)","(335.35, 362.95)","(345.27, 361.09)",,"(293.37, 350.22)",,,,,,,,,,,,
172,,,,,"(460.81, 246.02)",,,,,,,,,"(460.82, 363.71)",,"(580.32, 38.42)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(553.96, 113.33)",,,,,,,,,,,,,,,,,,,,,,,,,,,,"(679.90, 246.08)",,,,,,,,,,,"(332.44, 214.88)",,,,,"(39.95, 123.89)","(469.72, 126.93)",,,,,"(743.05, 102.69)","(159.04, 340.45)",,,,,,,,,,,"(436.79, 323.01)",,,,,"(169.03, 49.00)",,"(286.85, 355.91)",,,"(451.81, 70.81)","(46.27, 5.08)","(289.28, 367.84)",,"(39.40, 10.39)","(335.55, 362.87)","(345.22, 361.05)",,"(293.27, 350.08)",,"(330.95, 363.35)",,,,,,,,,,
173,,,,,"(460.27, 243.31)",,,,,,,,,"(461.75, 363.79)",,"(576.98, 36.84)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(553.91, 113.33)",,,,,,,,,,,,,,,,,,,,,,,,,,,,"(679.52, 246.90)",,,,,,,,,,,"(333.40, 213.32)",,,,,"(38.60, 121.36)","(469.35, 127.14)",,,,,"(744.35, 102.85)","(159.55, 337.04)",,,,,,,,,,,"(436.70, 323.05)",,,,,"(169.36, 47.84)",,"(286.84, 355.95)",,,,"(44.89, 4.43)","(289.32, 367.57)",,"(40.34, 8.44)","(334.51, 363.20)","(345.19, 361.00)",,"(293.19, 350.02)",,"(331.09, 363.17)","(746.70, 354.38)",,,,,,,,,
174,,,,,"(459.76, 240.34)",,,,,,,,,"(462.81, 363.75)",,"(574.80, 35.44)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(553.93, 113.38)",,,,,,,,,,,,,,,,,,,,,,,,,,,,"(679.07, 248.26)",,,,,,,,,,,"(334.14, 211.44)",,,,,"(37.03, 118.10)","(469.40, 126.84)",,,,,"(745.54, 102.91)","(160.03, 332.89)",,,,,,,,,,,"(436.75, 323.09)",,,,,"(169.72, 47.01)",,"(286.89, 356.00)",,,,,"(289.87, 367.26)",,"(41.32, 7.49)",,"(345.07, 361.05)",,"(293.31, 350.05)",,"(330.75, 363.04)","(746.01, 352.11)",,,,,,,,,
175,,,,,"(458.98, 238.22)",,,,,,,,,"(462.95, 363.69)",,"(571.79, 34.05)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(553.91, 113.55)",,,,,,,,,,,,,,,,,,,,,,,,,,,,"(679.17, 249.62)",,,,,,,,,,,"(334.80, 208.90)",,,,,"(36.33, 115.23)",,,,,,"(746.73, 102.62)","(160.88, 329.94)",,,,,,,,,,,"(436.62, 323.20)",,,,,"(169.87, 46.18)",,"(286.87, 356.13)",,,,,"(289.58, 368.00)",,"(41.35, 7.44)",,"(345.00, 361.17)",,"(293.44, 350.24)",,"(330.73, 362.92)","(745.37, 349.79)","(615.06, 42.12)",,,,,,,,
176,,,,,"(458.62, 235.91)",,,,,,,,,"(463.93, 363.35)",,"(568.97, 32.82)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(554.04, 113.65)",,,,,,,,,,,,,,,,,,,,,,,,,,,,"(679.34, 251.21)",,,,,,,,,,,"(335.65, 206.30)",,,,,"(36.05, 111.55)",,,,,,"(747.85, 103.37)","(162.57, 325.67)",,,,,,,,,,,"(436.66, 323.28)",,,,,,,"(286.83, 356.18)",,,,,"(289.59, 368.30)",,"(41.29, 7.38)",,"(344.88, 361.15)",,"(293.40, 350.19)",,"(330.70, 362.86)","(745.02, 347.06)","(613.17, 41.38)",,,,,,,,
177,,,,,"(458.19, 233.79)",,,,,,,,,"(465.15, 363.11)",,"(565.79, 32.12)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(554.07, 113.74)",,,,,,,,,,,,,,,,,,,,,,,,,,,,"(680.05, 252.27)",,,,,,,,,,,"(335.90, 203.39)",,,,,"(35.44, 107.40)",,,,,,"(748.95, 103.15)","(163.84, 322.96)",,,,,,,,,,,"(436.75, 323.40)",,,,,,,"(286.85, 356.13)",,,,,"(289.64, 368.13)",,"(41.22, 7.46)",,"(344.89, 361.11)",,"(293.32, 350.21)",,"(330.83, 362.74)","(744.52, 345.44)","(610.62, 40.04)",,,,,,,,
178,,,,,"(457.30, 231.26)",,,,,,,,,"(466.43, 363.35)",,"(563.91, 32.37)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(554.16, 113.93)",,,,,,,,,,,,,,,,,,,,,,,,,,,,"(680.82, 253.93)",,,,,,,,,,,"(336.84, 200.74)",,,,,"(34.72, 103.84)",,,,,,"(749.89, 103.26)","(165.09, 319.36)",,,,,,,,,,,"(436.80, 323.61)",,,,,,,"(286.68, 356.13)",,,,,"(289.47, 368.33)",,"(41.12, 7.42)",,"(345.11, 361.06)",,"(293.43, 349.95)",,"(330.71, 362.70)","(744.22, 344.73)","(608.05, 39.13)",,,,,,,,
179,,,,,"(457.02, 229.10)",,,,,,,,,"(467.26, 363.68)",,"(562.01, 32.80)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(554.01, 114.18)",,,,,,,,,,,,,,,,,,,,,,,,,,,,"(682.15, 255.81)",,,,,,,,,,,"(337.41, 198.47)",,,,,"(33.81, 100.46)",,,,,,"(750.27, 101.97)","(167.20, 317.26)",,,,,,,,,,,"(437.03, 323.78)",,,,,,,"(286.79, 356.07)",,,,,"(289.49, 368.35)",,"(41.20, 7.45)",,"(345.03, 361.11)",,"(293.61, 349.59)",,"(330.77, 362.69)","(744.18, 344.73)","(605.79, 37.72)",,,,,,,,
180,,,,,"(456.41, 227.00)",,,,,,,,,"(468.49, 364.62)",,"(560.90, 32.79)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(554.01, 114.30)",,,,,,,,,,,,,,,,,,,,,,,,,,,,"(683.18, 257.43)",,,,,,,,,,,"(337.99, 196.60)",,,,,"(33.49, 96.95)",,,,,,"(750.45, 100.34)","(168.24, 314.85)",,,,,,,,,,,"(437.46, 325.05)",,,,,,,"(286.67, 355.91)",,,,,"(289.76, 367.27)",,"(41.19, 7.50)",,"(345.45, 361.53)",,"(293.63, 349.39)",,"(330.26, 362.70)","(744.13, 344.63)","(602.87, 36.52)",,,,,,,,
181,,,,,"(455.68, 225.02)",,,,,,,,,"(469.26, 365.09)",,"(558.86, 33.07)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(553.98, 114.24)",,,,,,,,,,,,,,,,,,,,,,,,,,,,"(685.13, 260.10)",,,,,,,,,,,"(338.28, 195.19)",,,,,"(32.33, 93.08)",,,,,,"(750.33, 99.31)","(169.32, 313.49)",,,,,,,,,,,"(436.81, 324.13)",,,,"(184.39, 49.15)",,,"(286.80, 355.92)",,,,,"(289.71, 367.49)",,"(41.05, 7.41)",,"(345.23, 361.31)",,"(293.52, 349.27)",,"(330.16, 362.79)","(744.18, 344.65)","(599.88, 35.10)",,,,,,,,
182,,,,,"(455.25, 222.26)",,,,,,,,,"(470.41, 365.27)",,"(557.58, 33.01)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(553.96, 114.25)",,,,,,,,,,,,,,,,,,,,,,,,,,,,"(687.22, 262.36)",,,,,,,,,,,"(338.61, 194.06)",,,,,"(32.02, 88.98)",,,,,,"(750.33, 98.00)","(169.99, 311.91)",,,,,,,,,,,"(437.06, 323.56)",,,,"(183.10, 45.52)",,,"(286.67, 355.82)",,,,,"(289.54, 367.55)",,"(41.28, 7.47)",,"(345.35, 361.23)",,"(293.44, 349.04)",,"(330.18, 363.12)","(744.21, 344.18)","(597.05, 34.23)",,,,,,,,
183,,,,,"(454.42, 220.38)",,,,,,,,,"(471.73, 365.12)",,"(556.25, 33.05)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(554.01, 114.34)",,,,,,,,,,,,,,,,,,,,,,,,,,,,"(689.45, 265.30)",,,,,,,,,,,"(338.68, 192.93)",,,,,"(31.65, 85.69)",,,,,,"(750.33, 96.56)","(170.63, 311.08)",,,,,,,,,,,"(437.80, 322.39)",,,,"(181.40, 41.72)",,,"(286.50, 355.69)",,,,,"(289.53, 368.34)",,"(41.31, 7.46)",,"(345.71, 361.13)",,"(293.28, 349.05)",,,"(744.38, 343.69)","(593.76, 33.19)",,,,,,,,
184,,,,,"(453.71, 218.27)",,,,,,,,,"(472.28, 365.16)",,"(554.18, 32.92)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(553.97, 114.33)",,,,,,,,,,,,,,,,,,,,,,,,,,,,"(691.33, 267.35)",,,,,,,,,,,"(339.04, 191.36)",,,,,"(32.11, 81.58)",,,,,,"(750.06, 94.60)","(171.07, 309.96)",,,,,,,,,,,"(438.48, 321.27)",,,,"(180.29, 38.01)",,,"(286.41, 355.44)",,,,,"(289.95, 368.00)",,"(41.29, 7.39)",,"(345.65, 361.21)",,"(293.27, 348.97)",,,"(744.11, 342.45)","(590.88, 32.27)",,,,,,,,
185,,,,,"(452.62, 215.75)",,,,,,,,,"(474.06, 365.52)",,"(553.40, 32.54)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(553.97, 114.32)",,,,,,,,,,,,,,,,,,,,,,,,,,,,"(693.04, 269.85)",,,,,,,,,,,"(339.55, 190.35)",,,,,"(32.49, 78.37)",,,,,,"(748.59, 93.37)","(171.27, 307.55)",,,,,,,,,,,"(439.60, 320.26)",,,,"(179.18, 34.13)",,,"(286.26, 355.50)",,,,,"(289.56, 367.86)",,"(41.22, 7.40)",,"(345.60, 361.12)",,"(293.22, 348.93)",,,"(744.09, 339.89)","(587.42, 31.30)",,,,,,,,
186,,,,,"(451.66, 214.33)",,,,,,,,,"(475.99, 365.42)",,"(553.07, 31.81)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(553.97, 114.41)",,,,,,,,,,,,,,,,,,,,,,,,,,,,"(695.65, 272.15)",,,,,,,,,,,"(339.79, 189.28)",,,,,"(33.82, 75.34)",,,,,,"(748.31, 92.50)","(171.71, 304.88)",,,,,,,,,,,"(440.08, 320.01)",,,,"(179.04, 30.13)",,,"(285.97, 355.48)",,,,,"(289.73, 367.87)",,"(41.29, 7.17)","(331.50, 361.87)","(345.71, 360.96)",,"(293.31, 349.07)",,,"(744.18, 336.95)","(584.49, 30.40)","(436.35, 108.41)",,,,,,,
187,,,,,"(450.65, 212.08)",,,,,,,,,"(476.44, 365.59)",,"(552.49, 31.04)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(553.95, 114.44)",,,,,,,,,,,,,,,,,,,,,,,,,,,,"(697.61, 275.16)",,,,,,,,,,,"(339.87, 188.22)",,,,,"(34.86, 71.67)",,,,,,"(748.05, 92.06)","(171.96, 302.50)",,,,,,,,,,,"(440.44, 319.93)",,,,,,,"(285.88, 355.47)",,,,,"(289.86, 367.76)",,"(41.33, 6.70)","(331.74, 361.85)","(345.63, 360.87)",,"(293.39, 349.18)",,,"(744.20, 333.65)","(581.14, 29.58)","(436.43, 106.36)",,,,,,,
188,,,,,"(449.95, 209.56)",,,,,,,,,"(476.75, 365.77)",,"(552.26, 30.01)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(553.91, 114.47)",,,,,,,,,,,,,,,,,,,,,,,,,,,,"(699.59, 277.44)",,,,,,,,,,,"(340.02, 187.36)",,,,,"(35.84, 68.75)",,,,,,"(747.26, 92.04)","(172.73, 300.10)",,,,,,,,,,,"(440.54, 320.18)",,,,,,,"(285.64, 355.47)",,,,,"(289.75, 367.97)",,"(41.92, 5.76)","(332.06, 361.76)","(345.63, 360.82)",,"(293.30, 349.23)",,,"(744.38, 330.71)","(577.87, 28.46)","(436.08, 104.75)",,,,,,,
189,,,,,"(448.85, 207.79)",,,,,,,,,"(477.92, 365.87)",,"(551.92, 28.32)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(553.86, 114.46)",,,,,,,,,,,,,,,,,,,,,,,,,,,,"(701.93, 280.16)",,,,,,,,,,,"(340.27, 186.33)",,,,,"(36.98, 65.43)",,,,,,"(747.34, 92.32)","(173.94, 297.88)",,,,,,,,,,,"(440.50, 320.21)",,,,,,,"(285.43, 355.48)",,,,,"(289.88, 368.11)",,"(42.20, 3.72)","(332.49, 361.72)","(345.53, 360.91)",,"(293.21, 349.48)",,,"(744.34, 326.99)","(574.87, 27.49)","(436.21, 102.73)",,,,,,,
190,,,,,"(448.26, 205.09)",,,,,,,,,"(478.51, 365.88)",,"(552.16, 25.64)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(553.97, 114.53)",,,,,,,,,,,,,,,,,,,,,,,,,,,,"(704.46, 282.74)",,,,,,,,,,,"(340.22, 186.00)",,,,,"(38.43, 61.36)",,,,,,"(747.37, 92.33)","(175.12, 295.45)",,,,,,,,,,,"(440.22, 320.09)",,,,,,,"(285.21, 355.66)",,,,,"(289.85, 368.24)",,"(44.43, 1.00)","(332.91, 361.25)","(345.62, 360.96)",,"(293.22, 349.83)",,,"(744.67, 323.93)","(572.10, 26.74)","(436.19, 100.93)",,,,,,,
191,,,,,"(448.31, 202.95)",,,,,,,,,"(478.51, 365.90)",,"(552.48, 22.83)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(553.96, 114.50)",,,,,,,,,,,,,,,,,,,,,,,,,,,,"(706.24, 284.92)",,,,,,,,,,,"(340.27, 186.03)",,,,,"(39.08, 58.23)",,,,,,"(747.31, 92.44)","(177.42, 291.53)",,,,,,,,,,,"(440.32, 320.08)",,,,,,,"(284.98, 355.76)",,,,,"(289.87, 368.06)",,,"(334.08, 361.60)","(345.78, 360.95)",,"(293.31, 349.81)",,,"(745.41, 320.17)","(568.26, 26.18)","(436.27, 98.91)",,,,,,,
192,,,,,"(447.36, 200.67)",,,,,,,,,"(478.34, 365.69)",,"(552.86, 19.43)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(554.00, 114.36)",,,,,,,,,,,,,,,,,,,,,,,,,,,,"(708.09, 286.07)",,,,,,,,,,,"(340.26, 186.03)",,,,,"(40.82, 54.05)",,,,,,"(747.28, 92.61)","(178.41, 288.28)",,,,,,,,,,,"(440.58, 320.10)",,,,,,,"(284.94, 355.84)",,,,,"(289.78, 367.87)",,,"(334.37, 361.70)","(345.81, 360.84)",,"(293.32, 349.95)",,,"(745.33, 316.92)","(564.21, 25.91)","(436.27, 96.75)",,,,,,,
193,,,,,"(446.55, 197.98)",,,,,,,,,"(478.82, 365.60)",,"(552.88, 16.25)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(553.96, 114.40)",,,,,,,,,,,,,,,,,,,,,,,,,,,,"(709.29, 287.50)",,,,,,,,,,,"(340.32, 186.02)",,,,,"(41.74, 50.38)",,,,,,"(747.14, 92.58)","(179.60, 285.91)",,,,,,,,,,,"(440.38, 320.02)",,,,,,,"(285.01, 356.34)",,,,,"(289.61, 367.69)",,,"(334.39, 361.65)","(345.53, 360.82)",,"(293.39, 349.91)",,,"(745.77, 313.79)","(561.60, 26.77)","(436.21, 95.08)",,,,,,,
194,,,,,"(445.68, 195.51)",,,,,,,,,"(480.36, 365.13)",,"(553.57, 12.89)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(553.93, 114.51)",,,,,,,,,,,,,,,,,,,,,,,,,,,,"(710.64, 288.72)",,,,,,,,,,,"(340.29, 185.96)",,,,,"(42.93, 46.51)",,,,,,"(747.11, 92.63)","(180.93, 283.15)",,,,,,,,,,,"(440.27, 320.10)",,,,,,,"(284.89, 356.97)",,,,,"(289.42, 367.45)",,,"(334.77, 361.36)","(345.32, 360.80)",,"(293.52, 349.71)",,,"(746.51, 310.52)","(559.63, 27.57)","(436.27, 92.49)","(444.53, 139.48)",,,,,,
195,,,,,"(445.38, 193.00)",,,,,,,,,"(481.82, 365.46)",,"(553.69, 8.92)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(554.01, 114.55)",,,,,,,,,,,,,,,,,,,,,,,,,,,,"(711.23, 289.73)",,,,,,,,,,,"(340.24, 185.97)",,,,,"(43.96, 42.23)",,,,,,"(747.44, 92.87)","(182.71, 280.91)",,,,,,,,,,,"(440.37, 319.91)",,,,,,,"(284.72, 357.33)",,,,,"(289.47, 367.55)",,,"(335.02, 360.45)","(345.17, 360.64)",,"(293.56, 349.68)",,,"(747.00, 308.33)","(557.40, 27.23)","(437.18, 90.63)","(443.90, 137.68)",,,,,,
196,,,,,"(445.36, 190.88)",,,,,,,,,"(483.68, 365.18)",,"(554.42, 5.61)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(554.00, 114.55)",,,,,,,,,,,,,,,,,,,,,,,,,,,,"(711.25, 290.83)",,,,,,,,,,,"(340.25, 186.00)",,,,,"(44.81, 38.14)",,,,,,"(747.50, 92.89)","(184.17, 278.33)",,,,,,,,,,,"(440.47, 319.72)",,,,,"(178.70, 2.73)",,"(284.52, 357.95)",,,,,"(289.54, 367.33)",,,"(335.39, 360.18)","(345.20, 360.67)",,"(293.70, 349.58)",,,"(747.88, 305.02)","(555.96, 25.68)","(438.20, 88.66)","(443.40, 136.20)",,,,,,
197,,,,,"(444.22, 188.83)",,,,,,,,,"(485.15, 365.08)",,"(555.17, 3.08)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(554.04, 114.73)",,,,,,,,,,,,,,,,,,,,,,,,,,,,"(710.80, 292.21)",,,,,,,,,,,"(340.20, 185.99)",,,,,"(44.93, 34.55)",,,,,,"(747.49, 92.99)","(186.15, 275.41)",,,,,,,,,,,"(440.63, 319.83)",,,,,"(178.43, 1.77)",,"(284.36, 358.93)",,,,,,,,"(334.10, 360.78)","(344.98, 360.83)",,"(293.85, 349.44)",,,"(748.03, 302.26)","(555.45, 23.93)","(440.06, 86.43)","(443.35, 134.71)",,,,,,
198,,,,,"(443.48, 187.06)",,,,,,,,,"(485.46, 365.30)",,"(556.21, 1.14)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(554.23, 113.85)",,,,,,,,,,,,,,,,,,,,,,,,,,,,"(710.39, 294.77)",,,,,,,,,,,"(340.20, 186.00)",,,,,"(45.50, 30.46)",,,,,,"(747.36, 93.00)","(187.47, 271.62)",,,,,,,,,,,"(440.68, 320.01)",,,,,,,"(284.27, 360.59)",,,,,,,,"(334.72, 360.39)","(345.00, 360.81)",,"(293.91, 349.45)",,,"(748.61, 299.35)","(554.63, 21.25)","(441.64, 84.79)","(442.56, 132.26)",,,,,,
199,,,,,"(442.98, 185.24)",,,,,,,,,"(485.93, 365.69)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(554.55, 112.42)",,,,,,,,,,,,,,,,,,,,,,,,,,,,"(711.26, 297.50)",,,,,,,,,,,"(340.23, 185.99)",,,,,"(45.89, 27.77)",,,,,,"(747.34, 93.21)","(189.07, 268.21)",,,,,,,,,,,"(440.51, 320.02)",,,,,,,"(283.86, 360.89)",,,,,,,,"(335.89, 360.03)","(345.03, 360.78)",,"(294.06, 349.62)",,,"(749.14, 295.97)","(553.27, 17.83)","(443.32, 82.26)","(442.52, 129.92)",,,,,,
200,,,,,"(441.83, 184.14)",,,,,,,,,"(486.88, 365.37)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(554.62, 110.45)",,,,,,,,,,,,,,,,,,,,,,,,,,,,"(711.04, 299.73)",,,,,,,,,,,"(340.21, 185.99)",,,,,"(46.52, 25.03)",,,,,,"(747.32, 93.28)","(189.51, 264.54)",,,,,,,,,,,"(440.60, 320.21)",,,,,,,"(283.60, 361.35)",,,,,,,,"(335.85, 360.12)","(344.99, 360.75)",,"(294.03, 349.51)",,,"(749.70, 292.89)","(552.58, 15.20)","(445.12, 80.47)","(442.00, 126.60)",,,,,,
201,,,,,"(441.36, 183.51)",,,,,,,,,"(488.19, 365.51)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(555.20, 109.02)",,,,,,,,,,,,,,,,,,,,,,,,,,,,"(712.16, 302.90)",,,,,,,,,,,"(340.22, 186.00)",,,,,"(46.64, 21.85)",,,,,,"(747.27, 93.34)","(190.83, 261.68)",,,,,,,,,,,"(440.65, 320.13)",,,,,,,"(283.32, 361.74)",,,,,,,,"(335.38, 360.18)","(345.10, 360.80)",,"(294.05, 349.80)",,,"(750.04, 289.51)","(551.89, 12.64)","(446.86, 78.23)","(441.61, 124.39)",,,,,,
202,,,,,"(441.33, 183.13)",,,,,,,,,"(488.20, 365.48)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(555.19, 106.77)",,,,,,,,,,,,,,,,,,,,,,,,,,,,"(712.04, 305.54)",,,,,,,,,,,"(340.36, 185.49)",,,,,"(47.27, 19.19)",,,,,,"(747.29, 93.54)","(192.46, 258.52)",,,,,,,,,,,"(440.64, 319.98)",,,,,,,"(283.12, 362.08)",,,,,,,,"(335.20, 360.35)","(344.95, 360.86)",,"(294.05, 349.81)",,,"(750.39, 286.59)","(551.36, 10.31)","(448.86, 76.47)","(441.72, 122.36)",,,,,,
